#Mini MPD Rad MJ_2M MH_2M MK_2M MZ087 MW146 MF213 MHw JH JKs HKs medianJ medianH medianKs sigmaJ sigmaH sigmaKs maxJ maxH maxKs minJ minH minKs medianJH medianJKs medianHKs sigmaJH sigmaJKs sigmaHKs maxJH maxJKs maxHKs minJH minJKs minHKs counts
0.0  0.0  0.105  36.588  32.592  51.596  99.0  36.608  99.0  35.205  3.996  -15.008  -19.004  36.588  32.592  51.596  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  3.996  -15.008  -19.004  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.001  0.001  0.109  30.922  28.788  43.206  99.0  30.942  99.0  30.312  2.134  -12.284  -14.418  30.922  28.788  43.206  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  2.134  -12.284  -14.418  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.002  0.002  0.112  24.532  24.38  33.996  99.0  24.552  99.0  24.498  0.152  -9.464  -9.616  24.532  24.38  33.996  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.152  -9.464  -9.616  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.003  0.003  0.113  21.622  22.098  29.006  99.0  21.642  99.0  21.718  -0.476  -7.384  -6.908  21.622  22.098  29.006  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.476  -7.384  -6.908  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.004  0.004  0.114  20.668  20.924  26.426  99.0  20.688  99.0  20.721  -0.256  -5.758  -5.502  20.668  20.924  26.426  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.256  -5.758  -5.502  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.005  0.005  0.113  19.92  19.999  24.516  99.0  19.94  99.0  19.937  -0.079  -4.596  -4.517  19.92  19.999  24.516  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.079  -4.596  -4.517  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.006  0.006  0.113  19.409  19.421  23.076  99.0  19.429  99.0  19.412  -0.012  -3.667  -3.655  19.409  19.421  23.076  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.012  -3.667  -3.655  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.007  0.007  0.112  18.919  18.842  21.656  99.0  18.939  99.0  18.902  0.077  -2.737  -2.814  18.919  18.842  21.656  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.077  -2.737  -2.814  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.008  0.008  0.111  18.496  18.405  20.716  99.0  18.516  99.0  18.476  0.091  -2.22  -2.311  18.496  18.405  20.716  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.091  -2.22  -2.311  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.009  0.009  0.11  18.076  17.994  19.926  99.0  18.096  99.0  18.058  0.082  -1.85  -1.932  18.076  17.994  19.926  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.082  -1.85  -1.932  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
