#Mini MPD Rad MV_j MI_c MJ_2M MH_2M MK_2M MHw JH JKs HKs medianJ medianH medianKs sigmaJ sigmaH sigmaKs maxJ maxH maxKs minJ minH minKs medianJH medianJKs medianHKs sigmaJH sigmaJKs sigmaHKs maxJH maxJKs maxHKs minJH minJKs minHKs counts
1.5  1.5  1.5  2.815  2.478  2.246  2.158  2.118  2.227  0.088  0.128  0.04  2.35  2.362  2.362  0.141  0.183  0.19  2.598  2.642  2.639  2.062  2.006  1.984  -0.037  -0.031  0.006  0.068  0.076  0.009  0.14  0.165  0.024  -0.05  -0.054  -0.004  170.0
1.512  1.512  1.508  2.772  2.446  2.221  2.139  2.1  2.203  0.082  0.121  0.039  2.3  2.346  2.345  0.175  0.201  0.207  2.57  2.614  2.612  2.033  2.011  1.993  -0.036  -0.03  0.006  0.044  0.051  0.008  0.064  0.084  0.02  -0.049  -0.051  -0.002  10.0
1.55  1.55  1.531  2.644  2.353  2.147  2.081  2.042  2.133  0.066  0.105  0.039  2.252  2.263  2.262  0.164  0.199  0.206  2.535  2.581  2.583  1.933  1.9  1.878  -0.042  -0.039  0.003  0.06  0.069  0.01  0.122  0.145  0.023  -0.053  -0.06  -0.007  174.0
1.562  1.562  1.54  2.604  2.324  2.124  2.063  2.025  2.111  0.061  0.099  0.038  2.114  2.146  2.153  0.142  0.161  0.167  2.37  2.414  2.414  1.895  1.906  1.891  -0.04  -0.036  0.004  0.04  0.049  0.009  0.053  0.072  0.019  -0.053  -0.061  -0.008  14.0
1.6  1.6  1.567  2.481  2.234  2.051  2.004  1.966  2.041  0.047  0.085  0.038  2.175  2.205  2.202  0.184  0.215  0.222  2.476  2.524  2.525  1.796  1.79  1.769  -0.045  -0.045  0.0  0.054  0.064  0.011  0.103  0.125  0.022  -0.056  -0.065  -0.009  177.0
1.619  1.618  1.581  2.423  2.19  2.015  1.974  1.937  2.006  0.041  0.078  0.037  1.846  1.884  1.888  0.121  0.135  0.141  2.101  2.136  2.138  1.757  1.774  1.753  -0.038  -0.034  0.004  0.048  0.058  0.011  0.066  0.086  0.02  -0.056  -0.066  -0.01  9.0
1.65  1.649  1.61  2.328  2.118  1.955  1.923  1.886  1.948  0.032  0.069  0.037  2.061  2.068  2.072  0.221  0.244  0.251  2.419  2.47  2.473  1.63  1.651  1.634  -0.048  -0.05  -0.002  0.049  0.06  0.012  0.085  0.106  0.022  -0.059  -0.07  -0.012  179.0
1.671  1.67  1.629  2.267  2.071  1.915  1.888  1.851  1.909  0.027  0.064  0.037  1.876  1.88  1.874  0.177  0.206  0.214  2.146  2.194  2.197  1.588  1.601  1.582  -0.004  0.009  0.013  0.054  0.066  0.013  0.093  0.115  0.023  -0.058  -0.07  -0.012  16.0
1.7  1.699  1.656  2.183  2.006  1.858  1.839  1.802  1.854  0.019  0.056  0.037  1.94  1.95  1.934  0.26  0.278  0.284  2.337  2.393  2.403  1.379  1.422  1.42  -0.047  -0.049  -0.001  0.046  0.057  0.012  0.073  0.094  0.021  -0.061  -0.074  -0.014  163.0
1.719  1.718  1.675  2.13  1.964  1.822  1.807  1.771  1.819  0.015  0.051  0.036  1.895  1.894  1.882  0.311  0.323  0.328  2.321  2.377  2.387  1.264  1.313  1.319  -0.038  -0.033  0.005  0.036  0.047  0.012  0.041  0.061  0.02  -0.061  -0.075  -0.014  20.0
