#Mini MPD Rad MJ_2M MH_2M MK_2M MZ087 MW146 MF213 MHw sigmaJ sigmaH sigmaKs minJ minH minKs maxJ maxH maxKs
0.0005  0.0005  0.105  36.588  32.592  51.596  99.0  36.608  99.0  35.205  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.001  0.001  0.109  30.922  28.788  43.206  99.0  30.942  99.0  30.312  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.002  0.002  0.112  24.532  24.38  33.996  99.0  24.552  99.0  24.498  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.003  0.003  0.113  21.622  22.098  29.006  99.0  21.642  99.0  21.718  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.004  0.004  0.114  20.668  20.924  26.426  99.0  20.688  99.0  20.721  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.005  0.005  0.113  19.92  19.999  24.516  99.0  19.94  99.0  19.937  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.006  0.006  0.113  19.409  19.421  23.076  99.0  19.429  99.0  19.412  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.007  0.007  0.112  18.919  18.842  21.656  99.0  18.939  99.0  18.902  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.008  0.008  0.111  18.496  18.405  20.716  99.0  18.516  99.0  18.476  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.009  0.009  0.11  18.076  17.994  19.926  99.0  18.096  99.0  18.058  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.01  0.01  0.11  17.683  17.623  19.196  99.0  17.703  99.0  17.67  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.012  0.012  0.11  16.318  16.28  16.796  99.0  16.338  99.0  16.31  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.015  0.015  0.107  16.142  16.153  16.556  99.0  16.162  99.0  16.144  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.02  0.02  0.104  15.291  15.343  15.346  99.0  15.311  99.0  15.302  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.03  0.03  0.101  13.875  13.879  13.666  99.0  13.895  99.0  13.876  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.04  0.04  0.1  12.896  12.766  12.656  99.0  12.916  99.0  12.867  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.05  0.05  0.101  12.197  11.958  11.766  99.0  12.217  99.0  12.143  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
