#Mini MPD Rad MJ_2M MH_2M MK_2M MZ087 MW146 MF213 MHw sigmaJ sigmaH sigmaKs minJ minH minKs maxJ maxH maxKs
0.003  0.003  0.104  37.358  34.544  54.256  99.0  37.391  99.0  36.491  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.004  0.004  0.104  35.127  33.108  51.086  99.0  35.16  99.0  34.557  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.005  0.005  0.103  33.228  31.766  48.236  99.0  33.261  99.0  32.842  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.006  0.006  0.102  31.448  30.472  45.506  99.0  31.481  99.0  31.205  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.007  0.007  0.102  29.815  29.276  42.986  99.0  29.848  99.0  29.689  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.008  0.008  0.101  28.31  28.147  40.636  99.0  28.343  99.0  28.274  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.009  0.009  0.1  26.971  27.124  38.526  99.0  27.004  99.0  27.003  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.01  0.01  0.099  25.729  26.18  36.566  99.0  25.762  99.0  25.82  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.012  0.012  0.098  23.498  24.425  33.036  99.0  23.531  99.0  23.671  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.015  0.015  0.096  22.228  23.149  30.436  99.0  22.261  99.0  22.401  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.02  0.02  0.093  20.922  21.596  26.996  99.0  20.955  99.0  21.054  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.03  0.03  0.088  19.522  19.608  22.566  99.0  19.555  99.0  19.54  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.04  0.04  0.083  18.2  18.291  19.966  99.0  18.233  99.0  18.219  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.05  0.05  0.079  17.009  17.161  18.046  99.0  17.042  99.0  17.041  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.06  0.06  0.076  15.974  16.174  16.526  99.0  16.007  99.0  16.016  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.07  0.07  0.078  14.334  14.436  14.336  99.0  14.367  99.0  14.356  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.072  0.072  0.081  13.407  13.415  13.336  99.0  13.44  99.0  13.409  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.075  0.075  0.089  12.217  11.958  11.786  99.0  12.25  99.0  12.159  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.08  0.08  0.099  11.427  11.07  10.796  99.0  11.46  99.0  11.345  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.09  0.09  0.119  11.111  10.529  10.282  12.866  11.144  10.359  10.974  0.1595  0.0694  0.0752  10.652  10.312  10.179  11.175  10.571  10.4722
0.1  0.1  0.131  10.634  10.053  9.802  12.39  10.667  9.879  10.497  0.2209  0.1694  0.1208  9.994  9.586  9.465  10.717  10.114  9.849
0.12  0.12  0.152  10.014  9.428  9.167  11.598  10.016  9.236  9.876  0.239  0.2062  0.1608  9.353  8.882  8.741  10.07  9.469  9.198
0.1271  0.127  0.159  9.863  9.276  9.014  11.388  9.856  9.08  9.724  0.1665  0.161  0.1275  9.287  8.777  8.62  9.6033  9.0829  8.8622
0.14  0.14  0.171  9.61  9.02  8.757  11.037  9.586  8.819  9.471  0.2304  0.2054  0.1657  8.972  8.461  8.3  9.662  9.06  8.7874
0.16  0.16  0.19  9.289  8.697  8.436  10.616  9.249  8.493  9.149  0.233  0.2099  0.1737  8.621  8.114  7.954  9.342  8.74  8.469
0.2  0.2  0.224  8.789  8.195  7.941  9.993  8.73  7.991  8.649  0.2333  0.2128  0.1824  8.134  7.606  7.433  8.8416  8.239  7.9756
0.25  0.25  0.266  8.305  7.709  7.462  9.427  8.233  7.507  8.164  0.2553  0.2348  0.2028  7.657  7.128  6.957  8.4016  7.8156  7.5466
0.3  0.3  0.306  7.918  7.319  7.078  8.991  7.838  7.12  7.776  0.2453  0.2186  0.1898  7.223  6.717  6.558  7.9706  7.3646  7.1166
0.3409  0.341  0.341  7.629  7.027  6.79  8.67  7.543  6.83  7.487  0.2673  0.2421  0.2069  7.052  6.528  6.367  7.744  7.1505  6.897
0.35  0.35  0.349  7.569  6.966  6.73  8.604  7.481  6.769  7.426  0.247  0.217  0.1844  6.931  6.433  6.279  7.6616  7.0666  6.815
0.4  0.4  0.393  7.23  6.62  6.39  8.222  7.132  6.426  7.086  0.2254  0.1912  0.1589  6.651  6.163  6.016  7.3326  6.7286  6.4856
0.45  0.45  0.443  6.875  6.257  6.033  7.821  6.766  6.065  6.728  0.2345  0.1932  0.1572  6.319  5.85  5.716  7.0017  6.3847  6.1497
0.5  0.5  0.496  6.508  5.879  5.662  7.398  6.384  5.688  6.359  0.2482  0.1955  0.1539  5.958  5.477  5.35  6.6616  6.0296  5.8022
0.5188  0.519  0.517  6.356  5.721  5.51  7.22  6.226  5.533  6.205  0.1792  0.1495  0.1223  5.86  5.347  5.233  6.5398  5.9006  5.6768
0.55  0.55  0.553  6.114  5.467  5.269  6.941  5.973  5.288  5.96  0.2636  0.1883  0.144  5.543  5.092  4.988  6.2955  5.6445  5.4275
0.6  0.6  0.601  5.734  5.066  4.907  6.502  5.579  4.92  5.575  0.2618  0.1562  0.1189  5.125  4.745  4.66  5.9414  5.2684  5.0723
0.6179  0.618  0.615  5.594  4.927  4.785  6.34  5.439  4.796  5.435  0.1556  0.0932  0.0741  4.982  4.628  4.55  5.2561  4.771  4.685
0.65  0.65  0.64  5.358  4.709  4.595  6.062  5.209  4.602  5.203  0.2498  0.1313  0.105  4.734  4.402  4.338  5.5884  4.9061  4.746
0.7  0.7  0.679  5.013  4.448  4.358  5.636  4.897  4.363  4.88  0.2572  0.1473  0.1278  4.311  4.011  3.968  5.2262  4.5702  4.4502
0.7127  0.713  0.69  4.929  4.389  4.302  5.53  4.822  4.307  4.802  0.2215  0.1372  0.1225  4.197  3.906  3.866  5.0193  4.4316  4.3366
0.7292  0.729  0.705  4.818  4.307  4.225  5.395  4.722  4.229  4.699  0.2477  0.1649  0.1491  3.994  3.717  3.683  4.9208  4.3609  4.2708
0.745  0.745  0.72  4.716  4.23  4.153  5.268  4.628  4.157  4.603  0.2898  0.2034  0.1856  3.841  3.574  3.544  4.8896  4.3282  4.2358
0.75  0.75  0.725  4.683  4.206  4.13  5.229  4.599  4.134  4.572  0.2969  0.2098  0.1916  3.757  3.496  3.468  4.8925  4.3275  4.2325
0.7555  0.755  0.731  4.647  4.178  4.103  5.186  4.566  4.107  4.538  0.3012  0.2152  0.1972  3.737  3.479  3.452  4.8726  4.3132  4.223
0.7758  0.775  0.756  4.516  4.074  4.003  5.029  4.443  4.007  4.414  0.308  0.2401  0.2244  3.438  3.2  3.176  4.6443  4.1606  4.0819
0.7947  0.794  0.78  4.393  3.976  3.909  4.884  4.329  3.912  4.297  0.381  0.3082  0.2912  3.116  2.896  2.873  4.5784  4.0904  4.012
0.7986  0.798  0.785  4.368  3.955  3.889  4.854  4.305  3.892  4.273  0.3876  0.3146  0.2976  3.098  2.882  2.86  4.576  4.084  4.0009
0.811  0.811  0.803  4.285  3.887  3.823  4.758  4.227  3.826  4.193  0.3931  0.3354  0.3221  2.803  2.594  2.572  4.3963  3.9616  3.8901
0.8266  0.826  0.827  4.184  3.802  3.74  4.64  4.13  3.743  4.096  0.5461  0.4984  0.488  1.756  1.433  1.387  4.3143  3.8964  3.8284
0.841  0.84  0.851  4.088  3.721  3.662  4.531  4.039  3.665  4.004  2.7425  2.8483  2.8692  -5.415  -6.132  -6.254  3.9912  3.6488  3.5956
0.8472  0.846  0.862  4.048  3.686  3.629  4.485  4.0  3.632  3.965  2.8096  2.9266  2.9487  -5.557  -6.33  -6.47  3.9197  3.5878  3.5395
