#Mini MPD Rad MV_j MI_c MJ_2M MH_2M MK_2M MHw JH JKs HKs medianJ medianH medianKs sigmaJ sigmaH sigmaKs maxJ maxH maxKs minJ minH minKs medianJH medianJKs medianHKs sigmaJH sigmaJKs sigmaHKs maxJH maxJKs maxHKs minJH minJKs minHKs counts
0.0  0.0  0.114  41.98  34.0  27.866  26.306  37.636  27.449  1.56  -9.77  -11.33  27.866  26.306  37.636  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  1.56  -9.77  -11.33  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.001  0.001  0.117  32.58  25.89  22.019  22.209  29.086  22.059  -0.19  -7.067  -6.877  22.019  22.209  29.086  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  -0.19  -7.067  -6.877  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.002  0.002  0.12  29.69  22.79  19.841  19.676  23.106  19.804  0.165  -3.265  -3.43  19.841  19.676  23.106  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.165  -3.265  -3.43  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.003  0.003  0.121  28.71  21.66  18.731  18.514  20.856  18.682  0.217  -2.125  -2.342  18.731  18.514  20.856  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.217  -2.125  -2.342  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.004  0.004  0.122  28.09  20.95  17.835  17.671  19.326  17.799  0.164  -1.491  -1.655  17.835  17.671  19.326  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.164  -1.491  -1.655  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.005  0.005  0.122  27.65  20.44  17.141  16.995  18.126  17.109  0.146  -0.985  -1.131  17.141  16.995  18.126  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.146  -0.985  -1.131  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.006  0.006  0.121  27.36  20.09  16.642  16.494  17.236  16.609  0.148  -0.594  -0.742  16.642  16.494  17.236  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.148  -0.594  -0.742  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.007  0.007  0.121  27.03  19.74  16.111  16.004  16.356  16.087  0.107  -0.245  -0.352  16.111  16.004  16.356  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.107  -0.245  -0.352  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.008  0.008  0.12  26.77  19.49  15.721  15.65  15.766  15.705  0.071  -0.045  -0.116  15.721  15.65  15.766  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.071  -0.045  -0.116  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.009  0.009  0.12  26.45  19.19  15.292  15.236  15.136  15.28  0.056  0.156  0.1  15.292  15.236  15.136  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.056  0.156  0.1  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.01  0.01  0.12  26.1  18.92  14.917  14.868  14.666  14.906  0.049  0.251  0.202  14.917  14.868  14.666  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.049  0.251  0.202  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.012  0.012  0.129  23.53  16.79  13.188  12.979  12.736  13.141  0.209  0.452  0.243  13.188  12.979  12.736  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.209  0.452  0.243  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.015  0.015  0.124  23.3  16.46  13.035  12.828  12.626  12.989  0.207  0.409  0.202  13.035  12.828  12.626  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.207  0.409  0.202  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.02  0.02  0.122  22.3  16.08  12.587  12.348  12.146  12.533  0.239  0.441  0.202  12.587  12.348  12.146  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.239  0.441  0.202  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.03  0.03  0.126  19.96  14.48  11.518  11.212  10.876  11.449  0.306  0.642  0.336  11.518  11.212  10.876  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.306  0.642  0.336  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.04  0.04  0.132  18.46  13.31  10.892  10.533  10.166  10.81  0.359  0.726  0.367  10.892  10.533  10.166  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.359  0.726  0.367  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.05  0.05  0.141  17.09  12.53  10.433  10.032  9.686  10.341  0.401  0.747  0.346  10.433  10.032  9.686  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.401  0.747  0.346  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.06  0.06  0.15  16.08  12.01  10.104  9.692  9.346  10.009  0.412  0.758  0.346  10.104  9.692  9.346  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.412  0.758  0.346  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.07  0.07  0.16  15.33  11.6  9.823  9.402  9.076  9.726  0.421  0.747  0.326  9.823  9.402  9.076  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.421  0.747  0.326  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.072  0.072  0.162  15.2  11.53  9.773  9.352  9.026  9.676  0.421  0.747  0.326  9.773  9.352  9.026  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.421  0.747  0.326  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.075  0.075  0.166  15.01  11.42  9.693  9.272  8.946  9.596  0.421  0.747  0.326  9.693  9.272  8.946  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.421  0.747  0.326  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.08  0.08  0.17  14.77  11.29  9.604  9.172  8.846  9.504  0.432  0.758  0.326  9.604  9.172  8.846  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.432  0.758  0.326  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.09  0.09  0.22  16.263  12.081  9.512  8.981  8.617  9.388  0.531  0.895  0.364  9.234  8.72  8.491  0.589  0.597  0.612  9.722  9.228  9.014  7.591  7.038  6.809  0.516  0.741  0.227  0.03  0.082  0.059  0.579  0.896  0.325  0.45  0.583  0.133  308.0
0.093  0.093  0.223  16.203  12.02  9.45  8.92  8.556  9.326  0.53  0.894  0.364  9.28  8.769  8.497  0.521  0.519  0.528  9.773  9.199  8.882  7.838  7.288  6.929  0.561  0.893  0.322  0.027  0.088  0.065  0.576  0.904  0.349  0.496  0.644  0.148  25.0
0.1  0.1  0.229  16.065  11.88  9.311  8.78  8.417  9.187  0.531  0.894  0.363  9.067  8.543  8.336  0.578  0.585  0.601  9.542  9.022  8.825  7.446  6.886  6.675  0.527  0.738  0.205  0.027  0.081  0.059  0.58  0.897  0.326  0.474  0.615  0.141  250.0
0.101  0.101  0.23  16.052  11.866  9.297  8.766  8.403  9.173  0.531  0.894  0.363  8.696  8.157  7.967  0.645  0.663  0.669  9.356  8.856  8.668  7.435  6.88  6.696  0.539  0.733  0.19  0.026  0.046  0.035  0.554  0.768  0.25  0.476  0.619  0.143  7.0
0.111  0.111  0.24  15.655  11.59  9.124  8.592  8.231  8.999  0.532  0.893  0.361  8.893  8.38  8.168  0.481  0.491  0.499  9.268  8.754  8.545  7.842  7.288  7.103  0.521  0.738  0.202  0.017  0.051  0.045  0.55  0.799  0.274  0.497  0.649  0.152  8.0
0.12  0.12  0.247  15.247  11.336  9.001  8.466  8.11  8.876  0.535  0.891  0.356  8.785  8.245  8.044  0.551  0.554  0.564  9.227  8.678  8.463  7.199  6.632  6.427  0.541  0.746  0.203  0.022  0.072  0.054  0.585  0.894  0.318  0.502  0.656  0.154  230.0
0.14  0.14  0.263  14.624  10.922  8.761  8.224  7.876  8.635  0.537  0.885  0.348  8.553  8.012  7.807  0.509  0.513  0.52  8.962  8.413  8.191  6.983  6.413  6.201  0.548  0.752  0.201  0.019  0.065  0.049  0.587  0.887  0.308  0.516  0.679  0.163  224.0
0.142  0.141  0.264  14.579  10.892  8.744  8.206  7.859  8.618  0.538  0.885  0.347  8.744  8.206  7.859  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.538  0.885  0.347  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.16  0.16  0.279  14.078  10.567  8.552  8.011  7.671  8.425  0.541  0.881  0.34  8.391  7.836  7.603  0.443  0.446  0.449  8.747  8.195  7.962  6.798  6.223  6.025  0.551  0.754  0.2  0.018  0.058  0.044  0.59  0.88  0.297  0.524  0.693  0.169  212.0
0.2  0.2  0.308  13.253  10.026  8.209  7.663  7.337  8.081  0.546  0.872  0.326  8.072  7.522  7.315  0.364  0.365  0.361  8.398  7.818  7.579  6.492  5.91  5.714  0.557  0.758  0.2  0.017  0.05  0.035  0.594  0.87  0.28  0.529  0.702  0.173  196.0
0.221  0.221  0.322  12.923  9.805  8.059  7.511  7.192  7.93  0.548  0.867  0.319  8.059  7.511  7.192  0.3  0.3  0.3  999.0  999.0  999.0  -999.0  -999.0  -999.0  0.548  0.867  0.319  0.2  0.2  0.2  10.0  10.0  10.0  -10.0  -10.0  -10.0  0.0
0.25  0.25  0.341  12.501  9.529  7.87  7.318  7.007  7.74  0.552  0.863  0.311  7.69  7.131  6.946  0.389  0.39  0.388  8.034  7.448  7.196  6.15  5.556  5.347  0.561  0.762  0.2  0.021  0.051  0.032  0.598  0.862  0.268  0.519  0.685  0.166  213.0
0.289  0.289  0.366  12.056  9.22  7.642  7.086  6.785  7.511  0.556  0.857  0.301  6.799  6.224  5.981  0.688  0.697  0.69  7.575  7.012  6.808  5.976  5.393  5.211  0.575  0.765  0.199  0.009  0.026  0.026  0.582  0.813  0.239  0.562  0.761  0.182  3.0
0.3  0.3  0.372  11.95  9.145  7.585  7.029  6.729  7.454  0.556  0.856  0.3  7.37  6.822  6.614  0.462  0.466  0.468  7.717  7.132  6.893  5.905  5.306  5.107  0.566  0.766  0.2  0.024  0.053  0.031  0.602  0.859  0.26  0.514  0.676  0.162  226.0
0.35  0.35  0.406  11.48  8.806  7.323  6.76  6.471  7.191  0.563  0.852  0.289  7.082  6.526  6.335  0.438  0.444  0.445  7.425  6.827  6.596  5.705  5.102  4.909  0.57  0.768  0.198  0.028  0.056  0.03  0.609  0.857  0.251  0.508  0.664  0.155  239.0
0.4  0.4  0.441  11.015  8.471  7.061  6.491  6.212  6.927  0.57  0.849  0.279  6.775  6.228  6.056  0.401  0.405  0.405  7.13  6.521  6.288  5.523  4.92  4.741  0.574  0.765  0.188  0.034  0.065  0.032  0.617  0.856  0.243  0.498  0.643  0.145  240.0
0.45  0.45  0.48  10.53  8.12  6.783  6.204  5.935  6.646  0.579  0.848  0.269  6.446  5.902  5.735  0.357  0.358  0.358  6.813  6.19  5.965  5.348  4.757  4.585  0.581  0.745  0.164  0.044  0.079  0.037  0.626  0.86  0.237  0.476  0.608  0.131  238.0
0.5  0.5  0.523  9.972  7.727  6.479  5.888  5.631  6.339  0.591  0.848  0.257  6.129  5.608  5.465  0.302  0.298  0.297  6.495  5.861  5.635  5.175  4.576  4.424  0.586  0.718  0.137  0.06  0.099  0.043  0.637  0.864  0.232  0.449  0.565  0.114  241.0
0.524  0.523  0.545  9.611  7.487  6.301  5.702  5.456  6.159  0.599  0.845  0.246  6.001  5.405  5.251  0.259  0.264  0.281  6.16  5.544  5.388  5.205  4.576  4.382  0.615  0.77  0.148  0.018  0.045  0.032  0.632  0.848  0.221  0.534  0.651  0.117  27.0
