#Mini MPD Rad MJ_2M MH_2M MK_2M MZ087 MW146 MF213 MHw sigmaJ sigmaH sigmaKs minJ minH minKs maxJ maxH maxKs
0.002  0.002  0.105  37.257  34.027  53.596  99.0  37.285  99.0  36.219  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.003  0.003  0.105  34.125  32.029  49.186  99.0  34.153  99.0  33.528  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.004  0.004  0.105  31.374  30.144  45.126  99.0  31.402  99.0  31.058  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.005  0.005  0.105  29.128  28.509  41.686  99.0  29.156  99.0  28.981  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.006  0.006  0.104  27.154  27.049  38.646  99.0  27.182  99.0  27.131  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.007  0.007  0.103  25.426  25.745  35.936  99.0  25.454  99.0  25.492  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.008  0.008  0.103  23.951  24.625  33.626  99.0  23.979  99.0  24.083  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.009  0.009  0.102  22.701  23.651  31.616  99.0  22.729  99.0  22.878  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.01  0.01  0.101  22.269  23.117  30.466  99.0  22.297  99.0  22.43  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.012  0.012  0.1  21.375  22.018  28.136  99.0  21.403  99.0  21.501  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.015  0.015  0.098  20.524  21.017  25.986  99.0  20.552  99.0  20.623  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.02  0.02  0.095  19.661  19.836  23.286  99.0  19.689  99.0  19.698  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.03  0.03  0.09  18.208  18.269  20.016  99.0  18.236  99.0  18.221  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.04  0.04  0.085  16.95  17.091  17.966  99.0  16.978  99.0  16.98  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.05  0.05  0.082  15.878  16.045  16.356  99.0  15.906  99.0  15.913  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.06  0.06  0.079  14.965  15.133  15.126  99.0  14.993  99.0  15.001  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.07  0.07  0.081  13.487  13.506  13.416  99.0  13.515  99.0  13.491  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.072  0.072  0.083  12.943  12.855  12.776  99.0  12.971  99.0  12.924  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.075  0.075  0.089  12.187  11.928  11.756  99.0  12.215  99.0  12.129  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.08  0.08  0.099  11.438  11.081  10.796  99.0  11.466  99.0  11.356  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.09  0.09  0.12  11.131  10.54  10.29  12.9  11.159  10.367  10.991  0.1588  0.0692  0.0782  10.664  10.323  10.183  11.176  10.572  10.4849
0.0985  0.098  0.13  10.726  10.135  9.882  12.495  10.754  9.959  10.586  0.1435  0.1027  0.0649  10.054  9.645  9.528  10.493  9.994  9.7708
0.1  0.1  0.132  10.659  10.068  9.814  12.428  10.686  9.891  10.519  0.2153  0.1646  0.1167  10.01  9.591  9.471  10.718  10.115  9.851
0.1081  0.108  0.14  10.375  9.784  9.528  12.144  10.402  9.605  10.235  0.2861  0.2274  0.1701  9.694  9.261  9.133  10.5324  9.9418  9.6498
0.12  0.12  0.152  10.03  9.437  9.174  11.65  10.033  9.244  9.89  0.2332  0.2015  0.1571  9.325  8.852  8.71  10.072  9.47  9.199
0.14  0.14  0.172  9.625  9.029  8.764  11.083  9.602  8.827  9.484  0.2319  0.2064  0.1658  8.981  8.47  8.31  9.663  9.061  8.789
0.1497  0.15  0.181  9.465  8.868  8.603  10.868  9.432  8.664  9.324  0.036  0.0235  0.0155  9.388  8.811  8.555  9.4564  8.8556  8.5844
0.16  0.16  0.19  9.306  8.709  8.445  10.66  9.266  8.503  9.165  0.231  0.2079  0.171  8.664  8.143  7.976  9.344  8.742  8.4716
0.2  0.2  0.224  8.809  8.211  7.954  10.036  8.751  8.005  8.668  0.2321  0.2106  0.1795  8.103  7.59  7.425  8.8474  8.245  7.9814
0.25  0.25  0.265  8.334  7.734  7.485  9.472  8.262  7.531  8.192  0.2526  0.2318  0.1997  7.678  7.149  6.978  8.4161  7.8292  7.5611
0.3  0.3  0.304  7.952  7.35  7.107  9.04  7.872  7.15  7.81  0.2432  0.217  0.1888  7.234  6.728  6.569  7.9895  7.3835  7.1355
0.3445  0.345  0.344  7.629  7.023  6.785  8.682  7.542  6.825  7.486  0.2628  0.2333  0.1989  6.971  6.472  6.317  7.7241  7.1301  6.8771
0.35  0.35  0.348  7.591  6.985  6.747  8.641  7.503  6.787  7.448  0.2501  0.2193  0.1863  6.938  6.439  6.285  7.671  7.076  6.824
0.4  0.4  0.392  7.255  6.642  6.411  8.26  7.157  6.447  7.11  0.2278  0.1934  0.1608  6.667  6.178  6.031  7.3424  6.7384  6.4954
0.45  0.45  0.441  6.905  6.284  6.058  7.863  6.796  6.091  6.758  0.2276  0.1867  0.1513  6.344  5.873  5.738  7.0113  6.3953  6.1603
0.5  0.5  0.493  6.544  5.913  5.694  7.447  6.421  5.721  6.394  0.239  0.1882  0.1476  5.994  5.495  5.367  6.6744  6.0424  5.8154
0.55  0.55  0.548  6.165  5.519  5.316  7.005  6.026  5.336  6.011  0.2579  0.1844  0.1401  5.606  5.142  5.034  6.3195  5.6695  5.4525
0.6  0.6  0.596  5.798  5.131  4.963  6.579  5.644  4.977  5.639  0.2487  0.1482  0.1103  5.215  4.825  4.737  5.9752  5.3042  5.1058
0.65  0.65  0.633  5.433  4.776  4.652  6.154  5.281  4.66  5.276  0.2386  0.1193  0.0911  4.854  4.507  4.437  5.6259  4.9434  4.7809
0.6912  0.691  0.662  5.158  4.553  4.454  5.818  5.026  4.46  5.015  0.1518  0.0807  0.0677  4.547  4.233  4.18  4.9639  4.4664  4.3904
0.7  0.7  0.668  5.102  4.512  4.416  5.748  4.976  4.422  4.963  0.2313  0.116  0.096  4.515  4.202  4.15  5.286  4.6248  4.5
0.7005  0.7  0.668  5.099  4.509  4.415  5.744  4.974  4.42  4.96  0.2313  0.1161  0.0961  4.515  4.202  4.15  5.2858  4.6246  4.4998
0.7264  0.726  0.688  4.936  4.396  4.309  5.539  4.829  4.313  4.809  0.2127  0.1205  0.1044  4.323  4.028  3.985  5.0308  4.4486  4.3547
0.75  0.75  0.707  4.792  4.29  4.209  5.36  4.699  4.214  4.675  0.2402  0.1488  0.1308  4.116  3.838  3.805  4.9723  4.394  4.297
0.7555  0.755  0.712  4.759  4.265  4.186  5.32  4.668  4.19  4.644  0.2467  0.1542  0.136  4.086  3.812  3.78  4.9723  4.394  4.297
0.7871  0.787  0.744  4.57  4.12  4.047  5.093  4.495  4.05  4.466  0.2257  0.1596  0.1443  3.828  3.577  3.552  4.643  4.1634  4.0862
0.799  0.799  0.756  4.501  4.065  3.994  5.01  4.43  3.998  4.4  0.2689  0.1917  0.1735  3.716  3.475  3.451  4.6783  4.1697  4.0828
0.8136  0.813  0.773  4.416  3.996  3.929  4.909  4.351  3.932  4.319  0.2321  0.1752  0.1611  3.594  3.365  3.343  4.4626  4.0234  3.954
0.8375  0.837  0.802  4.276  3.883  3.819  4.744  4.219  3.822  4.186  0.2797  0.2168  0.2017  3.367  3.161  3.14  4.3805  3.9561  3.8867
0.8481  0.847  0.816  4.215  3.833  3.771  4.673  4.162  3.774  4.127  0.3147  0.2457  0.2294  3.237  3.043  3.022  4.393  3.95  3.875
0.8659  0.865  0.84  4.112  3.746  3.687  4.553  4.063  3.69  4.028  0.3032  0.2464  0.2338  3.017  2.844  2.825  4.1852  3.798  3.7338
0.8883  0.887  0.873  3.984  3.637  3.583  4.407  3.941  3.585  3.905  0.3368  0.2796  0.2681  2.762  2.61  2.591  4.0662  3.6952  3.6328
0.8971  0.896  0.888  3.932  3.593  3.54  4.349  3.892  3.542  3.855  0.4039  0.3375  0.3244  2.503  2.363  2.343  4.0944  3.6996  3.6315
0.9052  0.904  0.901  3.885  3.551  3.499  4.295  3.846  3.501  3.809  0.4323  0.366  0.3534  2.28  2.133  2.112  4.0575  3.689  3.6248
0.9193  0.918  0.927  3.8  3.476  3.426  4.201  3.763  3.429  3.726  0.6267  0.6025  0.5987  1.012  0.645  0.582  3.9046  3.5578  3.502
0.9329  0.932  0.953  3.718  3.403  3.356  4.11  3.685  3.358  3.646  2.5555  2.6818  2.7048  -5.362  -6.03  -6.138  3.6114  3.3171  3.2742
0.9462  0.945  0.981  3.638  3.332  3.286  4.022  3.607  3.288  3.569  2.6694  2.8112  2.836  -5.586  -6.362  -6.503  3.3396  3.08  3.046
0.9552  0.954  1.001  3.582  3.281  3.236  3.961  3.552  3.238  3.514  2.5794  2.7247  2.7503  -5.593  -6.369  -6.51  3.1184  2.8702  2.8388
0.9672  0.966  1.029  3.506  3.212  3.168  3.879  3.478  3.171  3.439  2.3615  2.5041  2.5295  -5.593  -6.369  -6.51  2.6986  2.5258  2.5006
0.9786  0.978  1.058  3.433  3.145  3.102  3.799  3.407  3.104  3.368  2.3235  2.4687  2.4957  -5.593  -6.369  -6.51  2.568  2.4144  2.3944
0.9952  0.995  1.103  3.324  3.044  3.003  3.683  3.3  3.005  3.261  2.3672  2.521  2.5519  -5.594  -6.37  -6.511  2.6934  2.4805  2.4482
0.9989  0.998  1.113  3.3  3.021  2.981  3.657  3.276  2.983  3.237  2.3545  2.5069  2.5378  -5.594  -6.37  -6.511  2.642  2.427  2.4056
1.0167  1.016  1.169  3.179  2.907  2.868  3.53  3.157  2.87  3.118  2.2181  2.3702  2.4053  -5.603  -6.498  -6.782  2.201  2.031  1.999
1.0336  1.032  1.226  3.064  2.797  2.759  3.411  3.044  2.761  3.004  2.1406  2.2887  2.3258  -5.608  -6.486  -6.779  1.9984  1.7264  1.6867
1.0443  1.043  1.268  2.987  2.722  2.684  3.331  2.966  2.686  2.927  2.2374  2.3912  2.4322  -5.635  -6.591  -6.884  2.4182  2.1898  2.1572
1.0462  1.045  1.276  2.972  2.708  2.67  3.316  2.952  2.672  2.912  2.2452  2.3993  2.44  -5.635  -6.591  -6.884  2.3962  2.174  2.1414
1.0582  1.057  1.329  2.878  2.616  2.579  3.22  2.859  2.581  2.819  2.3  2.4739  2.5298  -5.809  -6.764  -7.122  2.3968  2.1652  2.1314
1.062  1.061  1.347  2.847  2.586  2.549  3.188  2.828  2.551  2.788  2.2606  2.4386  2.4993  -5.809  -6.764  -7.122  2.2096  1.9316  1.9029
1.0735  1.072  1.408  2.748  2.489  2.452  3.088  2.73  2.454  2.69  2.3221  2.5049  2.5692  -5.843  -6.801  -7.164  2.252  2.0054  1.9717
1.0833  1.082  1.468  2.658  2.399  2.362  2.998  2.639  2.363  2.6  2.3567  2.5422  2.6103  -5.873  -6.832  -7.196  2.2346  1.9988  1.9664
1.0933  1.092  1.538  2.56  2.3  2.262  2.902  2.541  2.264  2.501  2.4155  2.6051  2.6797  -6.051  -6.998  -7.423  2.4224  2.1528  2.1206
1.1004  1.099  1.594  2.487  2.225  2.187  2.83  2.467  2.188  2.428  2.4272  2.6178  2.6972  -6.071  -7.019  -7.447  2.3917  2.1318  2.0946
1.1031  1.101  1.618  2.458  2.195  2.157  2.802  2.438  2.159  2.399  2.4218  2.6116  2.6929  -6.071  -7.019  -7.447  2.4565  2.194  2.1565
1.1105  1.109  1.693  2.371  2.103  2.064  2.72  2.35  2.066  2.31  2.4369  2.6269  2.7094  -6.111  -7.063  -7.495  2.3845  2.125  2.0855
1.1197  1.118  1.805  2.255  1.977  1.936  2.615  2.232  1.938  2.192  2.436  2.6246  2.7119  -6.155  -7.106  -7.539  2.2056  1.8828  1.8428
