# Combined PARSEC isochrone (>= 0.55 Msun), Henry & McCarthy 1993, AJ, 106, 773's relation (0.09 Msun <= M <= 0.48 Msun), and Baraffe et al. 2003, A&A, 402, 701's isochrone (M <= 0.08 Msun)
# References for the PARSEC isochrone : 
# Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
#       Mini     MPD      Rad    MV_j    MI_c   MJ_2M   MH_2M   MK_2M  MHw JH JKs HKs medianJ medianH medianKs sigmaJ sigmaH sigmaKs maxJ maxH maxKs minJ minH minKs medianJH medianJKs medianHKs sigmaJH sigmaJKs sigmaHKs maxJH maxJKs maxHKs minJH minJKs minHKs counts
0.0200000000  0.0200    0.093  30.750  24.640  20.922  21.596  26.996  21.054  -0.674 -6.074 -5.400 20.922  21.596  26.996  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 -0.674 -6.074 -5.400 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.0300000000  0.0300    0.088  28.980  22.350  19.522  19.608  22.566  19.540  -0.086 -3.044 -2.958 19.522  19.608  22.566  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 -0.086 -3.044 -2.958 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.0400000000  0.0400    0.083  28.180  21.190  18.200  18.291  19.966  18.219  -0.091 -1.766 -1.675 18.200  18.291  19.966  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 -0.091 -1.766 -1.675 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.0500000000  0.0500    0.079  27.640  20.470  17.009  17.161  18.046  17.041  -0.152 -1.037 -0.885 17.009  17.161  18.046  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 -0.152 -1.037 -0.885 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.0600000000  0.0600    0.076  27.200  19.930  15.974  16.174  16.526  16.016  -0.200 -0.552 -0.352 15.974  16.174  16.526  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 -0.200 -0.552 -0.352 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.0700000000  0.0700    0.078  25.690  18.600  14.334  14.436  14.336  14.356  -0.102 -0.002 0.100 14.334  14.436  14.336  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 -0.102 -0.002 0.100 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.0720000000  0.0720    0.081  24.170  17.480  13.407  13.415  13.336  13.409  -0.008 0.071 0.079 13.407  13.415  13.336  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 -0.008 0.071 0.079 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.0750000000  0.0750    0.089  21.100  15.390  12.217  11.958  11.786  12.159  0.259 0.431 0.172 12.217  11.958  11.786  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.259 0.431 0.172 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.0800000000  0.0800    0.099  19.100  13.890  11.427  11.070  10.796  11.345  0.357 0.631 0.274 11.427  11.070  10.796  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.357 0.631 0.274 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
# Empirical relation based on Bennett+15
0.0900000000  0.0900    0.124  16.668  12.478  10.465   9.780   9.480  10.301  0.685 0.985 0.300 10.465  9.780  9.480  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.685 0.985 0.300 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
 0.100 0.10 0.122 15.949 12.112 10.177  9.507  9.206  10.017  0.670 0.971 0.301 10.177  9.507  9.206  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.670 0.971 0.301 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
 0.110 0.11 0.122 15.514 11.836  9.984  9.289  8.980  9.818  0.695 1.004 0.309 9.984  9.289  8.980  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.695 1.004 0.309 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.1200000000  0.1200    0.157  15.195  11.614   9.823   9.122   8.793  9.655  0.701 1.030 0.329 9.823  9.122  8.793  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.701 1.030 0.329 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.1500000000  0.1500    0.185  14.224  10.965   9.287   8.641   8.296  9.133  0.646 0.991 0.345 9.287  8.641  8.296  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.646 0.991 0.345 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.1800000000  0.1800    0.212  13.541  10.469   8.878   8.260   7.916  8.731  0.618 0.962 0.344 8.878  8.260  7.916  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.618 0.962 0.344 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.2100000000  0.2100    0.237  12.997  10.067   8.542   7.940   7.601  8.400  0.602 0.941 0.339 8.542  7.940  7.601  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.602 0.941 0.339 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.2400000000  0.2400    0.262  12.539   9.727   8.253   7.662   7.330  8.113  0.591 0.923 0.332 8.253  7.662  7.330  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.591 0.923 0.332 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.2700000000  0.2700    0.286  12.138   9.431   7.997   7.413   7.090  7.859  0.584 0.907 0.323 7.997  7.413  7.090  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.584 0.907 0.323 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.3000000000  0.3000    0.310  11.779   9.163   7.766   7.187   6.872  7.629  0.579 0.894 0.315 7.766  7.187  6.872  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.579 0.894 0.315 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.3300000000  0.3300    0.336  11.452   8.917   7.554   6.978   6.672  7.418  0.576 0.882 0.306 7.554  6.978  6.672  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.576 0.882 0.306 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.3600000000  0.3600    0.363  11.149   8.685   7.357   6.782   6.485  7.221  0.575 0.872 0.297 7.357  6.782  6.485  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.575 0.872 0.297 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.3900000000  0.3900    0.388  10.865   8.465   7.172   6.597   6.309  7.036  0.575 0.863 0.288 7.172  6.597  6.309  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.575 0.863 0.288 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.4200000000  0.4200    0.415  10.597   8.256   6.996   6.420   6.142  6.860  0.576 0.854 0.278 6.996  6.420  6.142  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.576 0.854 0.278 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.4500000000  0.4500    0.444  10.341   8.057   6.828   6.251   5.982  6.692  0.577 0.846 0.269 6.828  6.251  5.982  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.577 0.846 0.269 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.4800000000  0.4800    0.473  10.096   7.867   6.666   6.087   5.827  6.529  0.579 0.839 0.260 6.666  6.087  5.827  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.579 0.839 0.260 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
# logAge= 9.84510 is picked from isochrones/CMD-3.6-NSD.dat
0.5500000715  0.5500    0.552   9.597   7.446   6.241   5.632   5.387  6.097  0.609 0.854 0.245 6.241  5.632  5.387  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.609 0.854 0.245 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.6000000238  0.6000    0.601   8.903   6.983   5.888   5.260   5.044  5.739  0.628 0.844 0.216 5.888  5.260  5.044  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.628 0.844 0.216 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.6389079094  0.6390    0.632   8.346   6.620   5.610   4.973   4.791  5.459  0.637 0.819 0.182 5.610  4.973  4.791  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.637 0.819 0.182 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.6499999762  0.6500    0.640   8.197   6.522   5.532   4.898   4.725  5.381  0.634 0.807 0.173 5.532  4.898  4.725  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.634 0.807 0.173 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.7000000477  0.7000    0.675   7.509   6.086   5.196   4.590   4.457  5.053  0.606 0.739 0.133 5.196  4.590  4.457  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.606 0.739 0.133 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.7194151878  0.7190    0.688   7.242   5.917   5.072   4.496   4.373  4.936  0.576 0.699 0.123 5.072  4.496  4.373  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.576 0.699 0.123 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.7500000000  0.7500    0.708   6.850   5.658   4.882   4.363   4.251  4.761  0.519 0.631 0.112 4.882  4.363  4.251  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.519 0.631 0.112 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.7666308284  0.7660    0.724   6.672   5.529   4.780   4.287   4.178  4.665  0.493 0.602 0.109 4.780  4.287  4.178  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.493 0.602 0.109 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.7978135943  0.7980    0.757   6.357   5.296   4.595   4.140   4.039  4.490  0.455 0.556 0.101 4.595  4.140  4.039  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.455 0.556 0.101 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.7994046211  0.7990    0.759   6.341   5.285   4.586   4.133   4.032  4.481  0.453 0.554 0.101 4.586  4.133  4.032  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.453 0.554 0.101 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.8235678673  0.8230    0.786   6.107   5.107   4.443   4.020   3.923  4.345  0.423 0.520 0.097 4.443  4.020  3.923  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.423 0.520 0.097 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.8474076986  0.8470    0.815   5.885   4.936   4.305   3.908   3.815  4.214  0.397 0.490 0.093 4.305  3.908  3.815  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.397 0.490 0.093 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.8488091230  0.8480    0.816   5.873   4.926   4.297   3.901   3.808  4.206  0.396 0.489 0.093 4.297  3.901  3.808  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.396 0.489 0.093 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.8627884984  0.8620    0.835   5.747   4.826   4.214   3.833   3.742  4.127  0.381 0.472 0.091 4.214  3.833  3.742  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.381 0.472 0.091 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.8840513229  0.8830    0.866   5.560   4.674   4.088   3.727   3.640  4.005  0.361 0.448 0.087 4.088  3.727  3.640  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.361 0.448 0.087 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.8982136250  0.8970    0.886   5.437   4.575   4.005   3.657   3.571  3.926  0.348 0.434 0.086 4.005  3.657  3.571  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.348 0.434 0.086 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.9080452323  0.9070    0.902   5.353   4.506   3.946   3.606   3.522  3.868  0.340 0.424 0.084 3.946  3.606  3.522  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.340 0.424 0.084 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.9347069263  0.9340    0.951   5.128   4.321   3.786   3.466   3.386  3.713  0.320 0.400 0.080 3.786  3.466  3.386  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.320 0.400 0.080 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.9476182461  0.9470    0.976   5.021   4.231   3.708   3.396   3.319  3.637  0.312 0.389 0.077 3.708  3.396  3.319  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.312 0.389 0.077 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.9569943547  0.9560    0.996   4.944   4.165   3.650   3.343   3.267  3.580  0.307 0.383 0.076 3.650  3.343  3.267  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.307 0.383 0.076 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.9789054990  0.9780    1.048   4.763   4.009   3.510   3.216   3.143  3.443  0.294 0.367 0.073 3.510  3.216  3.143  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.294 0.367 0.073 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.9896062016  0.9890    1.074   4.676   3.933   3.440   3.152   3.080  3.375  0.288 0.360 0.072 3.440  3.152  3.080  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.288 0.360 0.072 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
0.9970227480  0.9970    1.095   4.615   3.880   3.391   3.107   3.036  3.327  0.284 0.355 0.071 3.391  3.107  3.036  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.284 0.355 0.071 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.0083922148  1.0080    1.128   4.524   3.798   3.317   3.037   2.966  3.254  0.280 0.351 0.071 3.317  3.037  2.966  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.280 0.351 0.071 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.0259914398  1.0250    1.182   4.387   3.674   3.200   2.925   2.856  3.138  0.275 0.344 0.069 3.200  2.925  2.856  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.275 0.344 0.069 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.0418747663  1.0410    1.239   4.260   3.556   3.087   2.817   2.749  3.026  0.270 0.338 0.068 3.087  2.817  2.749  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.270 0.338 0.068 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.0464272499  1.0450    1.257   4.222   3.520   3.053   2.785   2.717  2.992  0.268 0.336 0.068 3.053  2.785  2.717  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.268 0.336 0.068 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.0559157133  1.0550    1.298   4.141   3.444   2.979   2.714   2.646  2.919  0.265 0.333 0.068 2.979  2.714  2.646  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.265 0.333 0.068 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.0694060326  1.0680    1.364   4.021   3.329   2.867   2.603   2.536  2.807  0.264 0.331 0.067 2.867  2.603  2.536  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.264 0.331 0.067 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.0788152218  1.0770    1.415   3.936   3.245   2.783   2.520   2.453  2.724  0.263 0.330 0.067 2.783  2.520  2.453  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.263 0.330 0.067 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.0892984867  1.0880    1.484   3.839   3.147   2.684   2.420   2.353  2.624  0.264 0.331 0.067 2.684  2.420  2.353  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.264 0.331 0.067 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.0958318710  1.0940    1.532   3.778   3.084   2.619   2.353   2.286  2.559  0.266 0.333 0.067 2.619  2.353  2.286  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.266 0.333 0.067 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.0978326797  1.0960    1.548   3.759   3.064   2.598   2.332   2.265  2.538  0.266 0.333 0.067 2.598  2.332  2.265  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.266 0.333 0.067 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1003104448  1.0990    1.571   3.736   3.038   2.570   2.303   2.235  2.510  0.267 0.335 0.068 2.570  2.303  2.235  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.267 0.335 0.068 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1069935560  1.1050    1.632   3.673   2.968   2.495   2.224   2.155  2.434  0.271 0.340 0.069 2.495  2.224  2.155  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.271 0.340 0.069 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1140966415  1.1120    1.713   3.611   2.892   2.410   2.131   2.061  2.347  0.279 0.349 0.070 2.410  2.131  2.061  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.279 0.349 0.070 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1216220856  1.1200    1.819   3.565   2.818   2.316   2.022   1.948  2.249  0.294 0.368 0.074 2.316  2.022  1.948  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.294 0.368 0.074 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1277420521  1.1260    1.929   3.569   2.778   2.244   1.927   1.848  2.172  0.317 0.396 0.079 2.244  1.927  1.848  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.317 0.396 0.079 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1310731173  1.1290    2.007   3.622   2.788   2.222   1.877   1.795  2.143  0.345 0.427 0.082 2.222  1.877  1.795  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.345 0.427 0.082 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1332406998  1.1310    2.070   3.683   2.809   2.213   1.844   1.758  2.128  0.369 0.455 0.086 2.213  1.844  1.758  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.369 0.455 0.086 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1348623037  1.1330    2.130   3.732   2.824   2.200   1.810   1.721  2.110  0.390 0.479 0.089 2.200  1.810  1.721  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.390 0.479 0.089 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1367920637  1.1350    2.228   3.769   2.818   2.162   1.746   1.653  2.066  0.416 0.509 0.093 2.162  1.746  1.653  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.416 0.509 0.093 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1387115717  1.1370    2.365   3.748   2.763   2.080   1.643   1.547  1.979  0.437 0.533 0.096 2.080  1.643  1.547  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.437 0.533 0.096 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1400319338  1.1380    2.479   3.705   2.701   2.004   1.556   1.458  1.900  0.448 0.546 0.098 2.004  1.556  1.458  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.448 0.546 0.098 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1408057213  1.1390    2.559   3.662   2.650   1.948   1.495   1.396  1.843  0.453 0.552 0.099 1.948  1.495  1.396  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.453 0.552 0.099 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1424727440  1.1400    2.742   3.555   2.531   1.817   1.356   1.255  1.710  0.461 0.562 0.101 1.817  1.356  1.255  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.461 0.562 0.101 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
1.1440981627  1.1420    2.948   3.430   2.396   1.674   1.206   1.105  1.565  0.468 0.569 0.101 1.674  1.206  1.105  0.300  0.300  0.300  999.000  999.000  999.000 -999.000 -999.000 -999.000 0.468 0.569 0.101 0.200 0.200 0.200 10.000 10.000 10.000 -10.000 -10.000 -10.000 0.
