#Mini MPD Rad MV_j MI_c MJ_2M MH_2M MK_2M MHw sigmaJ sigmaH sigmaKs minJ minH minKs maxJ maxH maxKs
0.0005  0.0005  0.102  60.75  50.5  39.275  34.533  55.846  37.519  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.001  0.001  0.106  54.15  44.69  34.782  31.619  49.146  33.772  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.002  0.002  0.109  44.39  36.34  28.625  27.479  40.286  28.334  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.003  0.003  0.111  37.64  30.73  24.737  24.746  34.486  24.739  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.004  0.004  0.111  32.62  26.6  22.018  22.723  30.226  22.155  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.005  0.005  0.11  31.58  25.36  21.305  21.82  28.256  21.408  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.006  0.006  0.11  30.53  24.12  20.619  20.936  26.366  20.685  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.007  0.007  0.109  29.77  23.26  20.114  20.314  25.016  20.156  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.008  0.008  0.108  29.37  22.73  19.678  19.793  23.746  19.703  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.009  0.009  0.107  29.06  22.33  19.37  19.407  22.826  19.378  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.01  0.01  0.107  28.74  21.89  19.043  19.0  21.876  19.034  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.012  0.012  0.106  28.09  21.01  18.017  17.986  19.836  18.01  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.015  0.015  0.103  27.86  20.72  17.587  17.587  19.026  17.587  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.02  0.02  0.1  27.31  20.05  16.488  16.537  17.166  16.499  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.03  0.03  0.096  26.4  19.15  15.061  15.165  15.116  15.083  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.04  0.04  0.093  25.19  18.13  14.011  14.048  13.876  14.019  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.05  0.05  0.092  23.73  17.15  13.183  13.126  13.016  13.171  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.06  0.06  0.092  22.13  16.1  12.539  12.366  12.246  12.5  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.07  0.07  0.094  20.44  14.87  11.921  11.629  11.406  11.855  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.072  0.072  0.095  20.12  14.61  11.793  11.489  11.246  11.724  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.075  0.075  0.098  19.59  14.21  11.595  11.26  10.996  11.519  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.08  0.08  0.102  18.67  13.61  11.258  10.901  10.606  11.176  0.2  0.2  0.2  -999.0  -999.0  -999.0  999.0  999.0  999.0
0.09  0.09  0.122  16.668  12.478  10.465  9.78  9.48  10.301  0.1546  0.0645  0.0691  10.592  10.299  10.147  11.1298  10.5303  10.417
0.12  0.12  0.154  15.195  11.614  9.823  9.122  8.793  9.655  0.2386  0.2055  0.1594  9.392  8.903  8.757  10.074  9.472  9.202
0.15  0.15  0.183  14.224  10.965  9.287  8.641  8.296  9.133  0.2787  0.2432  0.1966  8.814  8.313  8.157  9.5268  8.9256  8.6538
0.18  0.18  0.209  13.541  10.469  8.878  8.26  7.916  8.731  0.0845  0.0771  0.0599  8.949  8.396  8.158  9.1464  8.563  8.2821
0.21  0.21  0.233  12.997  10.067  8.542  7.94  7.601  8.4  0.1295  0.1025  0.081  8.485  7.936  7.717  8.731  8.1308  7.8709
0.24  0.24  0.256  12.539  9.727  8.253  7.662  7.33  8.113  0.0942  0.0854  0.0683  8.167  7.615  7.408  8.3546  7.7878  7.5492
0.27  0.27  0.279  12.138  9.431  7.997  7.413  7.09  7.859  0.1105  0.095  0.0805  7.621  7.094  6.925  7.831  7.2745  7.078
0.3  0.3  0.304  11.779  9.163  7.766  7.187  6.872  7.629  0.1764  0.1536  0.1316  7.3  6.795  6.636  7.8254  7.2618  7.0442
0.33  0.33  0.328  11.452  8.917  7.554  6.978  6.672  7.418  0.1578  0.1424  0.1215  7.247  6.705  6.532  7.8508  7.2588  7.0037
0.36  0.36  0.353  11.149  8.685  7.357  6.782  6.485  7.221  0.1992  0.179  0.1523  7.058  6.516  6.347  7.6342  7.0298  6.7852
0.39  0.39  0.379  10.865  8.465  7.172  6.597  6.309  7.036  0.1795  0.1604  0.1359  6.867  6.325  6.162  7.4385  6.837  6.5925
