#Mini MPD Rad MV_j MI_c MJ_2M MH_2M MK_2M MHw sigmaJ sigmaH sigmaKs minJ minH minKs maxJ maxH maxKs
1.1648  1.157  29.265  -0.275  -1.697  -2.73  -3.39  -3.559  -2.887  2.5535  2.7364  2.8499  -6.324  -7.283  -7.779  2.1647  1.7714  1.7092
1.1648  1.157  31.071  -0.35  -1.789  -2.837  -3.502  -3.677  -2.996  2.5497  2.7323  2.8458  -6.324  -7.283  -7.779  2.1482  1.767  1.7052
1.1649  1.156  33.079  -0.421  -1.883  -2.946  -3.619  -3.8  -3.107  2.5514  2.7337  2.8471  -6.324  -7.283  -7.779  2.1398  1.7611  1.7034
1.1649  1.156  35.152  -0.484  -1.976  -3.054  -3.736  -3.922  -3.217  2.5529  2.7354  2.8488  -6.324  -7.283  -7.779  2.147  1.7662  1.7048
1.165  1.156  37.381  -0.548  -2.069  -3.163  -3.853  -4.042  -3.328  2.5534  2.736  2.8494  -6.324  -7.283  -7.779  2.1474  1.7665  1.7049
1.165  1.155  39.724  -0.61  -2.161  -3.271  -3.97  -4.164  -3.439  2.5526  2.7351  2.8485  -6.324  -7.283  -7.779  2.147  1.7662  1.7048
1.1651  1.154  42.146  -0.663  -2.249  -3.375  -4.083  -4.282  -3.545  2.5532  2.7357  2.8491  -6.324  -7.283  -7.779  2.1474  1.7665  1.7049
1.1651  1.154  44.736  -0.718  -2.338  -3.481  -4.197  -4.401  -3.653  2.5461  2.7284  2.8418  -6.324  -7.283  -7.779  2.1394  1.7665  1.7049
1.1652  1.153  47.507  -0.772  -2.426  -3.587  -4.312  -4.521  -3.761  2.5461  2.7284  2.8418  -6.324  -7.283  -7.779  2.1394  1.7665  1.7049
1.1652  1.152  50.368  -0.813  -2.509  -3.689  -4.421  -4.635  -3.865  2.5461  2.7284  2.8418  -6.324  -7.283  -7.779  2.1394  1.7665  1.7049
1.1652  1.151  53.34  -0.856  -2.593  -3.79  -4.531  -4.75  -3.969  2.5507  2.7332  2.8465  -6.324  -7.283  -7.779  2.1474  1.7665  1.7049
1.1653  1.15  56.579  -0.896  -2.676  -3.891  -4.641  -4.865  -4.072  2.5507  2.7332  2.8465  -6.324  -7.283  -7.779  2.1474  1.7665  1.7049
1.1653  1.149  60.821  -0.926  -2.776  -4.019  -4.778  -5.009  -4.202  2.5507  2.7332  2.8465  -6.324  -7.283  -7.779  2.1474  1.7665  1.7049
